名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
家高七央子,2017-11,NECレッドロケッツ,3,7,0,0,0,,,0,0,0,0,10,0,2,3,0,0,0,0,,0.0,0.0,2.5,
家高七央子,2017-12,NECレッドロケッツ,3,5,0,0,0,,,0,0,0,0,10,1,0,4,0,0,0,1,,0.0,0.0,20.0,
家高七央子,2018-01,NECレッドロケッツ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小口樹葉,2017-10,デンソーエアリービーズ,9,12,0,0,0,,,0,0,0,0,0,0,0,0,67,28,20,0,,0.0,0.0,,56.7
小口樹葉,2017-11,デンソーエアリービーズ,9,32,0,0,0,,,0,0,0,0,0,0,0,0,125,40,43,0,,0.0,0.0,,49.2
小口樹葉,2017-12,デンソーエアリービーズ,9,16,0,0,0,,,0,0,0,0,0,0,0,0,79,41,20,0,,0.0,0.0,,64.6
小口樹葉,2018-01,デンソーエアリービーズ,9,16,0,0,0,,,0,0,0,0,0,0,0,0,62,21,21,0,,0.0,0.0,,50.8
小山綾菜,2017-11,NECレッドロケッツ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小山綾菜,2017-12,NECレッドロケッツ,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小山綾菜,2018-01,NECレッドロケッツ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小島満菜美,2017-10,NECレッドロケッツ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小島満菜美,2017-11,NECレッドロケッツ,15,15,0,0,0,,,0,0,0,0,0,0,0,0,19,4,6,0,,0.0,0.0,,36.8
小島満菜美,2017-12,NECレッドロケッツ,15,9,0,0,0,,,0,0,0,0,0,0,0,0,8,4,1,0,,0.0,0.0,,56.2
小島満菜美,2018-01,NECレッドロケッツ,15,4,0,0,0,,,0,0,0,0,0,0,0,0,8,5,1,0,,0.0,0.0,,68.8
小川愛里奈,2017-10,東レアローズ,19,3,8,4,0,50.0,50.0,0,0,0,0,4,0,1,0,0,0,0,4,,1.33,0.0,-6.2,
小川愛里奈,2017-11,東レアローズ,19,6,24,6,2,25.0,16.7,0,0,0,1,7,0,1,2,0,0,0,7,,1.0,0.17,3.6,
小川愛里奈,2017-12,東レアローズ,19,4,5,2,1,40.0,20.0,0,0,0,1,5,1,3,0,1,0,1,4,,0.5,0.25,5.0,50.0
小川愛里奈,2018-01,東レアローズ,19,7,28,12,1,42.9,39.3,0,0,0,1,14,0,3,0,6,3,1,13,,1.71,0.14,-5.4,58.3
小川杏奈,2017-10,JTマーヴェラス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小川杏奈,2017-11,JTマーヴェラス,13,3,6,4,0,66.7,66.7,0,0,0,0,8,0,1,4,0,0,0,4,,1.33,0.0,9.4,
小川杏奈,2017-12,JTマーヴェラス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小川杏奈,2018-01,JTマーヴェラス,13,5,13,5,0,38.5,38.5,0,0,0,3,10,0,2,3,0,0,0,8,,1.0,0.6,2.5,
小幡真子,2017-10,JTマーヴェラス,15,14,0,0,0,,,0,0,0,0,0,0,0,0,92,41,27,0,,0.0,0.0,,59.2
小幡真子,2017-11,JTマーヴェラス,15,31,0,0,0,,,0,0,0,0,0,0,0,0,167,83,37,0,,0.0,0.0,,60.8
小幡真子,2017-12,JTマーヴェラス,15,13,0,0,0,,,0,0,0,0,0,0,0,0,66,42,12,0,,0.0,0.0,,72.7
小幡真子,2018-01,JTマーヴェラス,15,26,0,0,0,,,0,0,0,0,0,0,0,0,157,79,34,0,,0.0,0.0,,61.1
小池杏菜,2017-10,日立リヴァーレ,10,5,0,0,0,,,0,0,0,0,0,0,0,0,5,2,3,0,,0.0,0.0,,70.0
小池杏菜,2017-11,日立リヴァーレ,10,14,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小池杏菜,2017-12,日立リヴァーレ,10,7,0,0,0,,,0,0,0,0,0,0,0,0,15,6,3,0,,0.0,0.0,,50.0
小池杏菜,2018-01,日立リヴァーレ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小田桃香,2017-11,トヨタ車体クインシーズ,10,5,28,10,2,35.7,28.6,2,0,0,0,17,2,1,4,33,10,9,12,0.0,2.0,0.0,16.2,43.9
小田桃香,2017-12,トヨタ車体クインシーズ,10,8,28,8,3,28.6,17.9,0,0,0,0,14,1,2,4,34,7,13,9,,1.0,0.0,10.7,39.7
小田桃香,2018-01,トヨタ車体クインシーズ,10,21,138,52,7,37.7,32.6,4,0,0,2,56,3,5,13,125,28,38,57,0.0,2.48,0.1,8.9,37.6
小笹奈津子,2017-10,埼玉上尾メディックス,17,3,0,0,0,,,0,0,0,0,1,0,0,0,8,2,2,0,,0.0,0.0,0.0,37.5
小笹奈津子,2017-11,埼玉上尾メディックス,17,11,0,0,0,,,0,0,0,0,5,0,0,0,33,9,12,0,,0.0,0.0,0.0,45.5
小笹奈津子,2017-12,埼玉上尾メディックス,17,7,0,0,0,,,0,0,0,0,0,0,0,0,16,8,6,0,,0.0,0.0,,68.8
小笹奈津子,2018-01,埼玉上尾メディックス,17,17,4,0,1,0.0,-25.0,0,0,0,1,21,0,0,7,67,18,22,1,,0.0,0.06,8.3,43.3
小野寺友香,2017-10,日立リヴァーレ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小野寺友香,2017-11,日立リヴァーレ,2,17,2,0,0,0.0,0.0,0,0,0,2,39,4,1,12,0,0,0,6,,0.0,0.12,17.3,
小野寺友香,2017-12,日立リヴァーレ,2,13,0,0,0,,,0,0,0,0,22,0,1,9,0,0,0,0,,0.0,0.0,9.1,
小野寺友香,2018-01,日立リヴァーレ,2,6,0,0,0,,,0,0,0,0,8,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山上有紀,2017-10,トヨタ車体クインシーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山上有紀,2017-11,トヨタ車体クインシーズ,18,2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山上有紀,2017-12,トヨタ車体クインシーズ,18,6,3,0,1,0.0,-33.3,0,0,0,0,15,2,1,4,0,0,0,2,,0.0,0.0,18.3,
山上有紀,2018-01,トヨタ車体クインシーズ,18,3,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
山内美咲,2017-10,NECレッドロケッツ,13,10,89,31,8,34.8,25.8,17,4,0,3,41,5,3,15,46,21,10,39,23.5,3.1,0.3,19.5,56.5
山内美咲,2017-11,NECレッドロケッツ,13,26,205,78,12,38.0,32.2,38,12,3,7,93,6,11,27,241,84,51,91,31.6,3.0,0.27,10.8,45.4
山内美咲,2018-01,NECレッドロケッツ,13,23,108,34,3,31.5,28.7,14,3,2,2,69,4,6,19,132,38,33,40,21.4,1.48,0.09,10.5,41.3
山口かなめ,2017-10,NECレッドロケッツ,7,6,1,0,0,0.0,0.0,0,0,0,0,9,1,0,3,0,0,0,1,,0.0,0.0,19.4,
山口かなめ,2017-11,NECレッドロケッツ,7,17,3,1,0,33.3,33.3,0,0,0,1,39,5,6,13,1,0,0,7,,0.06,0.06,17.3,0.0
山口かなめ,2017-12,NECレッドロケッツ,7,8,0,0,0,,,0,0,0,0,19,0,0,10,0,0,0,0,,0.0,0.0,13.2,
山口かなめ,2018-01,NECレッドロケッツ,7,16,4,2,0,50.0,50.0,0,0,0,1,46,8,2,15,0,0,0,11,,0.12,0.06,24.5,
山口珠李,2017-10,埼玉上尾メディックス,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山口珠李,2017-11,埼玉上尾メディックス,24,7,32,14,1,43.8,40.6,1,1,0,0,18,2,3,8,69,7,32,16,100.0,2.0,0.0,18.1,33.3
山口珠李,2017-12,埼玉上尾メディックス,24,12,51,17,5,33.3,23.5,2,1,0,0,46,3,5,7,91,36,13,20,50.0,1.42,0.0,7.6,46.7
山口珠李,2018-01,埼玉上尾メディックス,24,13,43,18,2,41.9,37.2,1,1,0,1,27,0,2,13,38,5,9,19,100.0,1.38,0.08,10.2,25.0
山岸あかね,2017-10,埼玉上尾メディックス,7,11,0,0,0,,,0,0,0,0,0,0,0,0,51,21,21,0,,0.0,0.0,,61.8
山岸あかね,2017-11,埼玉上尾メディックス,7,30,0,0,0,,,0,0,0,0,0,0,0,0,128,60,31,0,,0.0,0.0,,59.0
山岸あかね,2017-12,埼玉上尾メディックス,7,14,0,0,0,,,0,0,0,0,0,0,0,0,64,33,16,0,,0.0,0.0,,64.1
山岸あかね,2018-01,埼玉上尾メディックス,7,25,0,0,0,,,0,0,0,0,0,0,0,0,111,41,35,0,,0.0,0.0,,52.7
山本美沙,2017-10,JTマーヴェラス,16,6,0,0,0,,,0,0,0,0,11,0,3,5,0,0,0,0,,0.0,0.0,4.5,
山本美沙,2017-11,JTマーヴェラス,16,11,0,0,0,,,0,0,0,0,14,2,3,7,0,0,0,2,,0.0,0.0,21.4,
山本美沙,2017-12,JTマーヴェラス,16,5,0,0,0,,,0,0,0,0,5,0,2,1,0,0,0,0,,0.0,0.0,-5.0,
山本美沙,2018-01,JTマーヴェラス,16,12,1,0,0,0.0,0.0,0,0,0,1,15,1,1,2,0,0,0,2,,0.0,0.08,8.3,
山田美花,2017-10,デンソーエアリービーズ,13,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山田美花,2017-11,デンソーエアリービーズ,13,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山田美花,2017-12,デンソーエアリービーズ,13,5,0,0,0,,,0,0,0,0,0,0,0,0,7,1,4,0,,0.0,0.0,,42.9
山田美花,2018-01,デンソーエアリービーズ,13,2,0,0,0,,,0,0,0,0,0,0,0,0,8,1,3,0,,0.0,0.0,,31.2
岩坂名奈,2017-10,久光製薬スプリングス,4,12,39,17,3,43.6,35.9,0,0,0,4,31,1,3,5,0,0,0,22,,1.42,0.33,4.8,
岩坂名奈,2017-11,久光製薬スプリングス,4,25,72,38,0,52.8,52.8,0,0,0,16,84,2,6,26,1,1,0,56,,1.52,0.64,8.3,100.0
岩坂名奈,2017-12,久光製薬スプリングス,4,16,60,30,0,50.0,50.0,0,0,0,7,46,1,2,15,0,0,0,38,,1.88,0.44,9.2,
岩坂名奈,2018-01,久光製薬スプリングス,4,6,22,11,1,50.0,45.5,0,0,0,6,19,0,1,5,0,0,0,17,,1.83,1.0,5.3,
岩崎紗也加,2017-10,NECレッドロケッツ,10,10,0,0,0,,,0,0,0,0,0,0,0,0,47,26,8,0,,0.0,0.0,,63.8
岩崎紗也加,2017-11,NECレッドロケッツ,10,30,0,0,0,,,0,0,0,0,0,0,0,0,126,51,31,0,,0.0,0.0,,52.8
岩崎紗也加,2017-12,NECレッドロケッツ,10,16,0,0,0,,,0,0,0,0,0,0,0,0,71,33,14,0,,0.0,0.0,,56.3
岩崎紗也加,2018-01,NECレッドロケッツ,10,25,0,0,0,,,0,0,0,0,0,0,0,0,92,32,30,0,,0.0,0.0,,51.1
島村春世,2017-10,NECレッドロケッツ,1,4,7,3,0,42.9,42.9,0,0,0,0,7,0,0,3,0,0,0,3,,0.75,0.0,10.7,
島村春世,2017-11,NECレッドロケッツ,1,18,74,29,2,39.2,36.5,0,0,0,7,38,1,3,10,2,1,0,37,,1.61,0.39,7.2,50.0
島村春世,2017-12,NECレッドロケッツ,1,3,8,2,0,25.0,25.0,0,0,0,2,4,0,0,0,1,0,1,4,,0.67,0.67,0.0,50.0
島村春世,2018-01,NECレッドロケッツ,1,24,131,46,3,35.1,32.8,0,0,0,10,73,6,2,21,10,8,1,62,,1.92,0.42,14.7,85.0
工藤嶺,2017-10,デンソーエアリービーズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
工藤嶺,2017-11,デンソーエアリービーズ,4,14,116,50,3,43.1,40.5,2,1,0,0,28,0,2,10,73,16,23,50,50.0,3.57,0.0,7.1,37.7
工藤嶺,2017-12,デンソーエアリービーズ,4,6,27,1,1,3.7,0.0,3,0,0,0,6,1,1,2,15,7,4,2,0.0,0.17,0.0,20.8,60.0
工藤嶺,2018-01,デンソーエアリービーズ,4,10,88,26,4,29.5,25.0,4,0,0,4,33,1,5,13,60,16,14,31,0.0,2.6,0.4,9.1,38.3
帯川きよら,2017-10,久光製薬スプリングス,13,8,1,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,,0.0,0.25,,
帯川きよら,2017-11,久光製薬スプリングス,13,17,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.06,,
帯川きよら,2017-12,久光製薬スプリングス,13,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
帯川きよら,2018-01,久光製薬スプリングス,13,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
平松美有紀,2017-11,トヨタ車体クインシーズ,5,1,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
平松美有紀,2017-12,トヨタ車体クインシーズ,5,9,11,4,0,36.4,36.4,0,0,0,1,11,0,4,1,0,0,0,5,,0.44,0.11,-6.8,
平松美有紀,2018-01,トヨタ車体クインシーズ,5,5,10,1,0,10.0,10.0,0,0,0,2,4,0,2,1,0,0,0,3,,0.2,0.4,-6.2,
座安琴希,2017-10,久光製薬スプリングス,10,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
座安琴希,2017-11,久光製薬スプリングス,10,7,0,0,0,,,0,0,0,0,0,0,0,0,11,1,4,0,,0.0,0.0,,27.3
座安琴希,2017-12,久光製薬スプリングス,10,7,0,0,0,,,0,0,0,0,0,0,0,0,7,2,3,0,,0.0,0.0,,50.0
座安琴希,2018-01,久光製薬スプリングス,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
廣瀬七海,2017-10,NECレッドロケッツ,12,5,16,8,1,50.0,43.8,0,0,0,0,5,0,3,0,0,0,0,8,,1.6,0.0,-15.0,
廣瀬七海,2017-11,NECレッドロケッツ,12,21,131,52,7,39.7,34.4,35,11,3,3,36,2,14,2,2,0,1,57,31.4,2.48,0.14,-2.8,25.0
廣瀬七海,2017-12,NECレッドロケッツ,12,13,146,50,10,34.2,27.4,27,12,5,8,32,3,10,10,18,8,4,61,44.4,3.85,0.62,9.4,55.6
廣瀬七海,2018-01,NECレッドロケッツ,12,11,27,8,3,29.6,18.5,2,0,1,0,5,0,3,2,3,0,1,8,0.0,0.73,0.0,-5.0,16.7
戸江真奈,2017-10,久光製薬スプリングス,18,12,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
戸江真奈,2017-11,久光製薬スプリングス,18,28,0,0,0,,,0,0,0,0,0,0,0,0,24,6,8,0,,0.0,0.0,,41.7
戸江真奈,2017-12,久光製薬スプリングス,18,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
戸江真奈,2018-01,久光製薬スプリングス,18,18,0,0,0,,,0,0,0,0,0,0,0,0,65,33,14,0,,0.0,0.0,,61.5
新鍋理沙,2017-10,久光製薬スプリングス,3,12,53,22,3,41.5,35.8,2,2,0,0,59,5,7,20,35,17,12,27,100.0,1.83,0.0,14.0,65.7
新鍋理沙,2017-11,久光製薬スプリングス,3,27,141,56,7,39.7,34.8,3,0,0,8,102,5,12,33,73,34,16,69,0.0,2.07,0.3,10.0,57.5
新鍋理沙,2017-12,久光製薬スプリングス,3,15,75,32,4,42.7,37.3,0,0,0,4,63,4,7,20,71,34,18,40,,2.13,0.27,11.5,60.6
新鍋理沙,2018-01,久光製薬スプリングス,3,18,68,25,2,36.8,33.8,3,0,0,6,74,1,4,26,91,55,14,32,0.0,1.39,0.33,8.8,68.1
日高萌,2017-11,東レアローズ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
朝日優衣,2017-10,デンソーエアリービーズ,8,12,93,31,4,33.3,29.0,5,2,0,1,38,0,3,15,73,33,18,32,40.0,2.58,0.08,7.9,57.5
朝日優衣,2017-11,デンソーエアリービーズ,8,14,56,15,5,26.8,17.9,3,1,0,1,30,6,3,8,48,19,16,22,33.3,1.07,0.07,24.2,56.2
朝日優衣,2017-12,デンソーエアリービーズ,8,5,9,1,0,11.1,11.1,0,0,0,0,7,0,1,1,12,5,4,1,,0.2,0.0,0.0,58.3
木村千春,2017-10,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木村千春,2017-11,JTマーヴェラス,17,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
木村千春,2017-12,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木村美里,2017-10,東レアローズ,6,4,0,0,0,,,0,0,0,0,0,0,0,0,10,2,4,0,,0.0,0.0,,40.0
木村美里,2017-11,東レアローズ,6,15,0,0,0,,,0,0,0,0,0,0,0,0,29,14,6,0,,0.0,0.0,,58.6
木村美里,2017-12,東レアローズ,6,9,0,0,0,,,0,0,0,0,0,0,0,0,21,9,6,0,,0.0,0.0,,57.1
木村美里,2018-01,東レアローズ,6,5,0,0,0,,,0,0,0,0,0,0,0,0,4,1,1,0,,0.0,0.0,,37.5
杉原若葉,2017-10,東レアローズ,11,3,5,3,0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,3,,1.0,0.0,,
杉原若葉,2017-11,東レアローズ,11,11,8,2,3,25.0,-12.5,4,1,3,1,17,1,2,5,4,2,1,4,25.0,0.18,0.09,10.3,62.5
杉原若葉,2017-12,東レアローズ,11,3,7,2,1,28.6,14.3,1,0,0,0,6,1,2,2,0,0,0,3,0.0,0.67,0.0,16.7,
杉原若葉,2018-01,東レアローズ,11,3,5,2,0,40.0,40.0,2,1,0,0,4,0,0,1,0,0,0,2,50.0,0.67,0.0,6.2,
杉郁香,2018-01,トヨタ車体クインシーズ,15,6,4,0,0,0.0,0.0,0,0,0,0,7,0,1,2,0,0,0,0,,0.0,0.0,3.6,
村永奈央,2017-10,トヨタ車体クインシーズ,6,10,68,25,5,36.8,29.4,3,0,0,5,22,0,3,5,71,16,28,30,0.0,2.5,0.5,2.3,42.3
村永奈央,2017-11,トヨタ車体クインシーズ,6,22,118,22,6,18.6,13.6,4,1,0,6,69,2,2,15,184,63,54,30,25.0,1.0,0.27,7.6,48.9
村永奈央,2017-12,トヨタ車体クインシーズ,6,4,15,4,2,26.7,13.3,0,0,0,0,5,0,0,2,23,5,8,4,,1.0,0.0,10.0,39.1
村永奈央,2018-01,トヨタ車体クインシーズ,6,2,3,1,0,33.3,33.3,0,0,0,0,2,0,0,1,4,1,1,1,,0.5,0.0,12.5,37.5
東原枝里,2017-10,日立リヴァーレ,16,1,2,1,0,50.0,50.0,0,0,0,0,3,1,0,1,0,0,0,2,,1.0,0.0,41.7,
東原枝里,2017-11,日立リヴァーレ,16,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
東原枝里,2017-12,日立リヴァーレ,16,11,29,11,1,37.9,34.5,0,0,0,1,38,0,6,8,0,0,0,12,,1.0,0.09,1.3,
東原枝里,2018-01,日立リヴァーレ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松本亜弥華,2017-10,埼玉上尾メディックス,8,9,21,7,0,33.3,33.3,0,0,0,4,20,0,0,7,0,0,0,11,,0.78,0.44,8.8,
松本亜弥華,2017-11,埼玉上尾メディックス,8,30,93,43,5,46.2,40.9,0,0,0,13,81,3,10,24,3,1,0,59,,1.43,0.43,8.0,33.3
松本亜弥華,2017-12,埼玉上尾メディックス,8,8,14,3,1,21.4,14.3,0,0,0,1,21,0,3,8,2,0,1,4,,0.38,0.12,6.0,25.0
松本亜弥華,2018-01,埼玉上尾メディックス,8,22,59,22,3,37.3,32.2,0,0,0,5,57,1,5,15,2,1,0,28,,1.0,0.23,6.1,50.0
林有紀奈,2018-01,東レアローズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳田光綺,2017-10,NECレッドロケッツ,8,10,86,29,1,33.7,32.6,12,3,0,1,33,5,0,13,0,0,0,35,25.0,2.9,0.1,25.0,
柳田光綺,2017-11,NECレッドロケッツ,8,25,225,73,12,32.4,27.1,26,6,1,6,64,3,14,21,20,9,4,82,23.1,2.92,0.24,7.4,55.0
柳田光綺,2017-12,NECレッドロケッツ,8,16,123,40,4,32.5,29.3,9,4,1,4,59,4,4,24,62,23,13,48,44.4,2.5,0.25,15.3,47.6
柳田光綺,2018-01,NECレッドロケッツ,8,16,159,52,9,32.7,27.0,22,6,1,2,36,2,5,13,0,0,0,56,27.3,3.25,0.12,11.1,
柴田真果,2017-10,JTマーヴェラス,5,13,4,2,0,50.0,50.0,0,0,0,0,38,3,3,17,0,0,0,5,,0.15,0.0,17.1,
柴田真果,2017-11,JTマーヴェラス,5,2,1,1,0,100.0,100.0,0,0,0,0,4,0,0,2,0,0,0,1,,0.5,0.0,12.5,
栄絵里香,2017-10,久光製薬スプリングス,11,11,1,1,0,100.0,100.0,0,0,0,0,38,1,1,14,0,0,0,2,,0.09,0.0,11.2,
栄絵里香,2017-11,久光製薬スプリングス,11,28,8,6,0,75.0,75.0,0,0,0,0,101,3,5,29,3,0,0,9,,0.21,0.0,8.9,0.0
栄絵里香,2017-12,久光製薬スプリングス,11,13,3,1,0,33.3,33.3,0,0,0,0,49,1,2,17,1,0,0,2,,0.08,0.0,9.7,0.0
栄絵里香,2018-01,久光製薬スプリングス,11,7,4,2,0,50.0,50.0,0,0,0,0,17,0,0,2,0,0,0,2,,0.29,0.0,2.9,
栗原恵,2017-10,日立リヴァーレ,11,12,133,46,5,34.6,30.8,7,3,1,6,38,2,2,15,27,8,6,54,42.9,3.83,0.5,13.8,40.7
栗原恵,2017-11,日立リヴァーレ,11,26,272,92,12,33.8,29.4,14,4,0,4,83,6,11,21,45,14,9,102,28.6,3.54,0.15,10.2,41.1
栗原恵,2017-12,日立リヴァーレ,11,5,44,13,5,29.5,18.2,1,1,0,2,14,0,1,4,6,2,2,15,100.0,2.6,0.4,5.4,50.0
栗原恵,2018-01,日立リヴァーレ,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
森田麻実子,2017-10,デンソーエアリービーズ,10,8,3,1,0,33.3,33.3,0,0,0,0,30,3,0,10,0,0,0,4,,0.12,0.0,18.3,
森田麻実子,2017-11,デンソーエアリービーズ,10,3,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,0,,0.0,0.0,0.0,
森田麻実子,2018-01,デンソーエアリービーズ,10,5,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
森谷史佳,2017-10,久光製薬スプリングス,14,5,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,0,,0.0,0.0,10.0,
森谷史佳,2017-11,久光製薬スプリングス,14,11,16,8,0,50.0,50.0,0,0,0,3,28,3,3,11,0,0,0,14,,0.73,0.27,17.9,
森谷史佳,2017-12,久光製薬スプリングス,14,9,0,0,0,,,0,0,0,0,13,0,3,6,0,0,0,0,,0.0,0.0,5.8,
森谷史佳,2018-01,久光製薬スプリングス,14,12,45,18,2,40.0,35.6,0,0,0,3,49,5,5,14,5,3,0,26,,1.5,0.25,14.8,60.0
榊原美沙都,2017-10,トヨタ車体クインシーズ,8,10,0,0,0,,,0,0,0,0,0,0,0,0,41,14,10,0,,0.0,0.0,,46.3
榊原美沙都,2017-11,トヨタ車体クインシーズ,8,29,0,0,0,,,0,0,0,0,0,0,0,0,99,41,34,0,,0.0,0.0,,58.6
榊原美沙都,2017-12,トヨタ車体クインシーズ,8,16,0,0,0,,,0,0,0,0,0,0,0,0,58,27,10,0,,0.0,0.0,,55.2
榊原美沙都,2018-01,トヨタ車体クインシーズ,8,24,0,0,0,,,0,0,0,0,0,0,0,0,76,22,35,0,,0.0,0.0,,52.0
橋本梨紗,2017-10,JTマーヴェラス,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
橋本梨紗,2017-11,JTマーヴェラス,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
橋本梨紗,2017-12,JTマーヴェラス,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
橘井友香,2017-10,JTマーヴェラス,4,14,56,20,2,35.7,32.1,1,0,0,5,44,5,5,12,104,25,24,30,0.0,1.43,0.36,15.3,35.6
橘井友香,2017-11,JTマーヴェラス,4,18,94,23,6,24.5,18.1,2,0,0,7,56,2,5,14,115,38,38,32,0.0,1.28,0.39,7.6,49.6
橘井友香,2018-01,JTマーヴェラス,4,24,26,4,0,15.4,15.4,1,0,0,2,43,3,2,24,51,18,20,9,0.0,0.17,0.08,19.8,54.9
比金桃子,2017-10,トヨタ車体クインシーズ,4,10,0,0,0,,,0,0,0,0,50,0,3,17,0,0,0,0,,0.0,0.0,7.0,
比金桃子,2017-11,トヨタ車体クインシーズ,4,31,7,3,0,42.9,42.9,0,0,0,1,116,1,10,40,2,1,0,5,,0.1,0.03,7.3,50.0
比金桃子,2017-12,トヨタ車体クインシーズ,4,13,0,0,0,,,0,0,0,2,42,1,3,8,1,0,1,3,,0.0,0.15,5.4,50.0
比金桃子,2018-01,トヨタ車体クインシーズ,4,24,3,0,0,0.0,0.0,0,0,0,4,89,0,3,41,1,0,0,4,,0.0,0.17,10.7,0.0
渡邊久惠,2017-11,日立リヴァーレ,9,4,57,23,3,40.4,35.1,10,1,1,0,12,1,1,3,0,0,0,24,10.0,5.75,0.0,12.5,
渡邊久惠,2017-12,日立リヴァーレ,9,4,34,11,2,32.4,26.5,7,3,0,1,15,1,1,8,0,0,0,13,42.9,2.75,0.25,18.3,
渡邊久惠,2018-01,日立リヴァーレ,9,14,197,61,11,31.0,25.4,17,4,2,1,45,3,6,11,0,0,0,65,23.5,4.36,0.07,9.4,
渡邊彩,2017-10,トヨタ車体クインシーズ,12,10,20,12,0,60.0,60.0,0,0,0,4,28,2,2,8,0,0,0,18,,1.2,0.4,12.5,
渡邊彩,2017-11,トヨタ車体クインシーズ,12,31,95,34,5,35.8,30.5,0,0,0,15,82,6,6,20,5,3,1,55,,1.1,0.48,11.6,70.0
渡邊彩,2017-12,トヨタ車体クインシーズ,12,12,30,8,6,26.7,6.7,0,0,0,2,36,1,2,4,2,2,0,11,,0.67,0.17,4.2,100.0
渡邊彩,2018-01,トヨタ車体クインシーズ,12,22,49,25,6,51.0,38.8,0,0,0,9,65,4,5,24,2,0,1,38,,1.14,0.41,13.5,25.0
濱松明日香,2018-01,久光製薬スプリングス,17,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
田中瑞稀,2017-10,JTマーヴェラス,2,5,42,12,1,28.6,26.2,6,3,0,0,19,3,3,5,21,7,7,15,50.0,2.4,0.0,18.4,50.0
